Metric: Kerr (a = 0.990000, using normal r coord); Source: No source; Terminations: Horizon (stop at 1.010000x(horizon radius)), Boundary sphere (R = 1000.000000), Time out (max integration steps: 10000), ; ViewScreen position: (0.000000, 1000.000000, 0.296697, 0.000000), screen size: (15.000000, 15.000000), Mesh: square subdivision (initial pixels: 10^2; max subdivision: 3; pixels subdivided per iteration: 100; max total pixels: 100; if pixel is initially subdivided, will continue to max: 0)
16 16  0
4 32  0
0 36  0
20 8  0
24 0  0
28 24  0
32 16  0
8 28  0
12 24  0
0 0  0
24 32  0
4 0  0
16 20  0
28 28  0
36 8  0
8 32  0
4 36  0
24 4  0
32 20  0
12 28  0
20 12  0
0 4  0
24 36  0
4 4  0
8 36  0
36 12  0
8 0  0
16 24  0
28 32  0
24 8  0
32 24  0
12 32  0
4 8  0
36 16  0
8 4  0
0 8  0
16 28  0
24 12  0
12 0  0
28 36  0
20 16  0
32 28  0
28 0  0
12 36  0
36 20  0
8 8  0
16 32  0
4 12  0
0 12  0
24 16  0
32 0  0
12 4  0
32 32  0
20 20  0
36 24  0
8 12  0
28 4  0
4 16  0
16 36  0
24 20  0
32 4  0
12 8  0
32 36  0
16 0  0
8 16  0
36 28  0
4 20  0
0 16  0
20 0  0
24 24  0
32 8  0
12 12  0
36 0  0
28 8  0
20 24  0
36 32  0
20 4  0
8 20  0
4 24  0
32 12  0
16 4  0
24 28  0
36 4  0
12 16  0
0 20  0
36 36  0
20 28  0
28 12  0
4 28  0
8 24  0
16 8  0
12 20  0
0 24  0
28 16  0
16 12  0
20 32  0
0 28  0
28 20  0
20 36  0
0 32  0
