Metric: Kerr (a = 0.500000, using normal r coord); Source: No source; Terminations: Horizon (stop at 1.010000x(horizon radius)), Boundary sphere (R = 1000.000000), Time out (max integration steps: 10000), ; ViewScreen position: (0.000000, 6.907760, 1.570796, 0.000000), screen size: (15.000000, 15.000000), Mesh: square subdivision (initial pixels: 10^2; max subdivision: 4; pixels subdivided per iteration: 100; max total pixels: 100; if pixel is initially subdivided, will continue to max: 0)
32 32  0
40 16  0
24 48  0
32 40  0
56 48  0
64 32  0
40 24  0
32 48  0
40 32  0
64 40  0
40 40  0
32 56  0
40 48  0
40 56  0
0 0  0
8 64  0
72 16  0
48 64  0
48 0  0
16 56  0
40 64  0
24 56  0
64 48  0
56 56  0
32 64  0
0 8  0
8 72  0
0 72  0
48 72  0
72 24  0
40 72  0
16 64  0
64 56  0
32 72  0
48 8  0
48 16  0
48 24  0
48 32  0
56 64  0
48 40  0
48 48  0
48 56  0
0 16  0
16 0  0
56 0  0
24 64  0
72 32  0
8 0  0
64 64  0
16 72  0
56 72  0
40 0  0
0 24  0
16 8  0
64 72  0
24 0  0
24 72  0
8 8  0
56 8  0
72 40  0
64 0  0
40 8  0
0 32  0
72 0  0
32 0  0
16 16  0
24 8  0
56 16  0
8 16  0
56 24  0
56 32  0
64 8  0
56 40  0
0 40  0
72 48  0
72 8  0
32 8  0
32 16  0
32 24  0
8 24  0
64 16  0
24 16  0
16 24  0
24 24  0
24 32  0
24 40  0
0 48  0
72 56  0
8 32  0
16 32  0
64 24  0
0 56  0
72 64  0
8 40  0
16 40  0
72 72  0
0 64  0
8 48  0
16 48  0
8 56  0
